"maSum" "id" "sire" "mastitis" "birth" "herd" "fresh" "dim" "logDim" "ord"
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 408 6.0112671744 94
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 287 5.6594822158 94
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 76 4.3307333403 94
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 282 5.6419070709 94
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 419 6.0378709199 94
"0" "HOUSA0000602162" "HOCAN0000053197" "0" "2000" "93540587" "2002" 293 5.680172609 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 306 5.723585102 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 191 5.252273428 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 265 5.579729826 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 279 5.6312117818 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 361 5.8888779583 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 367 5.9053618481 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 294 5.6835797673 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 277 5.6240175062 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 320 5.7683209958 94
"0" "HOUSA0000602163" "HOCAN0000053197" "0" "2000" "93540587" "2002" 440 6.0867747269 94
"0" "HOUSA0000602168" "HOCAN0000053197" "0" "2001" "93540587" "2003" 295 5.6869753563 94
"0" "HOUSA0000603874" "HOCAN0000053197" "0" "2001" "93540587" "2003" 298 5.6970934865 94
"0" "HOUSA0000603874" "HOCAN0000053197" "0" "2001" "93540587" "2003" 373 5.9215784196 94
"1" "HOUSA0000603874" "HOCAN0000053197" "1" "2001" "93540587" "2003" 422 6.045005314 94
"0" "HOUSA0000603877" "HOCAN0000053197" "0" "2001" "93540587" "2003" 302 5.7104270174 94
"0" "HOUSA00021ZKE79" "HOCAN0000053356" "0" "2002" "21180443" "2004" 155 5.0434251169 29
"0" "HOUSA00021ZKE79" "HOCAN0000053356" "0" "2002" "21180443" "2004" 333 5.80814249 29
"0" "HOUSA00021ZKE78" "HOCAN0000053356" "0" "2002" "21180524" "2004" 312 5.7430031878 29
"1" "HOUSA00021ZKE79" "HOCAN0000053356" "1" "2002" "21180524" "2004" 342 5.8348107371 29
"0" "HOUSA0000601292" "HOCAN0000053356" "0" "2000" "23280344" "2002" 130 4.8675344505 29
"0" "HOUSA00023EDJ74" "HOCAN0000053356" "0" "2000" "23280344" "2002" 67 4.2046926194 29
"0" "HOUSA00023EFG06" "HOCAN0000053356" "0" "2001" "23280344" "2003" 278 5.6276211137 29
"0" "HOUSA00023EFG06" "HOCAN0000053356" "0" "2002" "23280344" "2003" 393 5.9738096119 29
"0" "HOUSA00023EFG06" "HOCAN0000053356" "0" "2002" "23280344" "2003" 331 5.8021183754 29
"0" "HOUSA0000603984" "HOCAN0000053356" "0" "2002" "35490720" "2004" 281 5.6383546693 29
"0" "HOUSA0000173172" "HOCAN0000053356" "0" "1997" "35530023" "2004" 425 6.0520891689 29
"1" "HOUSA0000602650" "HOCAN0000053356" "1" "2000" "35600515" "2004" 379 5.9375362051 29
"0" "HOUSA0000602650" "HOCAN0000053356" "0" "2000" "35600515" "2004" 472 6.1569789856 29
"1" "HOUSA00035WTH50" "HOCAN0000053356" "1" "2000" "35600515" "2004" 304 5.7170277014 29
"0" "HOUSA0000514427" "HOCAN0000053356" "0" "2000" "41220175" "2002" 943 6.8490662826 29
"0" "HOUSA0000515873" "HOCAN0000053356" "0" "2000" "41220175" "2002" 305 5.7203117766 29
"0" "HOUSA0000604528" "HOCAN0000053356" "0" "2001" "41220175" "2003" 330 5.7990926545 29
"3" "HOUSA0000604528" "HOCAN0000053356" "1" "2001" "41220175" "2003" 433 6.070737728 29
"0" "HOUSA0000500311" "HOCAN0000053356" "0" "2000" "41307070" "2002" 295 5.6869753563 29
"0" "HOUSA0000500311" "HOCAN0000053356" "0" "2000" "41307070" "2003" 389 5.9635793436 29
"0" "HOUSA0000500311" "HOCAN0000053356" "0" "2000" "41307070" "2002" 294 5.6835797673 29
"0" "HOUSA0000602910" "HOCAN0000053356" "0" "2000" "41307070" "2002" 293 5.680172609 29
"2" "HOUSA0000602910" "HOCAN0000053356" "1" "2000" "41307070" "2002" 393 5.9738096119 29
"0" "HOUSA0000602911" "HOCAN0000053356" "0" "2000" "41307070" "2002" 290 5.669880923 29
"0" "HOUSA0000602911" "HOCAN0000053356" "0" "2000" "41307070" "2002" 325 5.7838251823 29
"1" "HOUSA0000602911" "HOCAN0000053356" "1" "2000" "41307070" "2003" 253 5.5333894887 29
"0" "HOUSA0000602911" "HOCAN0000053356" "0" "2000" "41307070" "2002" 331 5.8021183754 29
"0" "HOUSA0000602911" "HOCAN0000053356" "0" "2000" "41307070" "2003" 380 5.9401712527 29
"1" "HOUSA0000604115" "HOCAN0000053356" "1" "2001" "41340247" "2003" 348 5.8522024798 29
"0" "HOUSA0000604071" "HOCAN0000053544" "0" "2001" "35340106" "2004" 281 5.6383546693 9
"0" "HOUSA0001224968" "HOCAN0000053544" "0" "1997" "35490074" "2004" 62 4.127134385 9
"0" "HOUSA0001224968" "HOCAN0000053544" "0" "1997" "35490074" "2004" 318 5.7620513828 9
"0" "HOUSA0001224970" "HOCAN0000053544" "0" "1998" "35490074" "2004" 70 4.248495242 9
"0" "HOUSA0001212868" "HOCAN0000053544" "0" "1998" "35530023" "2002" 336 5.81711116 9
"0" "HOUSA0001214232" "HOCAN0000053544" "0" "1998" "35530023" "2002" 376 5.9295891434 9
"0" "HOUSA0000600017" "HOCAN0000053544" "0" "2000" "35560027" "2002" 284 5.6489742382 9
"0" "HOUSA0000600017" "HOCAN0000053544" "0" "2000" "35560027" "2002" 330 5.7990926545 9
"0" "HOUSA0000500375" "HOCAN0000053544" "0" "1999" "41037140" "2001" 330 5.7990926545 9
"0" "HOUSA0001308755" "HOCAN0000054025" "0" "2000" "21180524" "2002" 275 5.6167710977 7
"0" "HOCAN0000068736" "HOCAN0000054025" "0" "1997" "35490720" "2005" 330 5.7990926545 7
"0" "HOCAN0000107096" "HOCAN0000054025" "0" "1999" "35490720" "2002" 289 5.6664266881 7
"0" "HOUSA0001220853" "HOCAN0000054025" "0" "1999" "35530023" "2004" 344 5.8406416574 7
"0" "HOUSA0001229788" "HOCAN0000054025" "0" "1998" "35530023" "2003" 132 4.8828019226 7
"0" "HOUSA0001307056" "HOCAN0000054025" "0" "2000" "93100339" "2002" 343 5.8377304472 7
"0" "HOUSA0000173927" "HOCAN0000054025" "0" "1997" "93540587" "2004" 286 5.6559918108 7
"0" "HOUSA0000600019" "HOCAN0000054100" "0" "2000" "35560027" "2002" 295 5.6869753563 6
"2" "HOUSA0000600020" "HOCAN0000054100" "1" "2000" "35560027" "2003" 337 5.8200829304 6
"0" "HOUSA0000600023" "HOCAN0000054100" "0" "2000" "35560027" "2002" 330 5.7990926545 6
"0" "HOUSA00093XCG64" "HOCAN0000054100" "0" "2002" "93361126" "2003" 371 5.9162020626 6
"0" "HOUSA00093XCG64" "HOCAN0000054100" "0" "2002" "93361126" "2003" 371 5.9162020626 6
"0" "HOUSA00093XCG64" "HOCAN0000054100" "0" "2002" "93361126" "2004" 695 6.5439118456 6
"0" "HOUSA00031VEP05" "HOCAN0000054168" "0" "2001" "31864510" "2003" 297 5.6937321388 17
"0" "HOUSA00061AVL71" "HOCAN0000054168" "0" "2001" "31864510" "2004" 21 3.0445224377 17
"0" "HOUSA00061AVL71" "HOCAN0000054168" "0" "2001" "31864519" "2004" 267 5.5872486584 17
"1" "HOUSA00035SCH00" "HOCAN0000054168" "1" "1998" "35361305" "2003" 260 5.560681631 17
"0" "HOUSA0000180531" "HOCAN0000054168" "0" "1997" "35490720" "2003" 308 5.730099783 17
"0" "HOUSA0001246592" "HOCAN0000054168" "0" "1998" "35490720" "2004" 429 6.0614569189 17
"0" "HOUSA0000525329" "HOCAN0000054168" "0" "2001" "42640098" "2003" 330 5.7990926545 17
"0" "HOUSA00074JJD81" "HOCAN0000054168" "0" "1998" "74150763" "2000" 373 5.9215784196 17
"0" "HOUSA0000604662" "HOCAN0000054168" "0" "2001" "74156783" "2003" 330 5.7990926545 17
"0" "HOUSA0000604663" "HOCAN0000054168" "0" "2001" "74156783" "2003" 330 5.7990926545 17
"0" "HOUSA0000606205" "HOCAN0000054168" "0" "2001" "74156783" "2003" 284 5.6489742382 17
"0" "HOUSA0000606205" "HOCAN0000054168" "0" "2001" "74156783" "2003" 330 5.7990926545 17
"0" "HOUSA00074RGN27" "HOCAN0000054168" "0" "1999" "74156783" "2002" 301 5.7071102647 17
"0" "HOUSA0000604556" "HOCAN0000054168" "0" "2001" "74158882" "2003" 215 5.3706380281 17
"0" "HOUSA0000604556" "HOCAN0000054168" "0" "2001" "74158882" "2003" 330 5.7990926545 17
"0" "HOUSA0000604556" "HOCAN0000054168" "0" "2001" "74158882" "2003" 108 4.6821312271 17
"0" "HOUSA0000607242" "HOCAN0000054168" "0" "2002" "74158882" "2004" 330 5.7990926545 17
"0" "HOUSA0001304741" "HOCAN0000054296" "0" "2000" "21110751" "2002" 282 5.6419070709 46
"0" "HOCAN0000081263" "HOCAN0000054296" "0" "1999" "21180443" "2002" 330 5.7990926545 46
"0" "HOCAN0000091476" "HOCAN0000054296" "0" "1999" "21180524" "2002" 283 5.6454468976 46
"1" "HOCAN0000092999" "HOCAN0000054296" "1" "2000" "21180524" "2002" 398 5.9864520053 46
"0" "HOUSA0000605964" "HOCAN0000054296" "0" "2002" "21180524" "2004" 505 6.2245584293 46
"0" "HOUSA0001328483" "HOCAN0000054296" "0" "2002" "23070315" "2004" 331 5.8021183754 46
"0" "HOUSA0001329669" "HOCAN0000054296" "0" "2002" "23070315" "2004" 330 5.7990926545 46
"0" "HOUSA0001329674" "HOCAN0000054296" "0" "2002" "23070315" "2004" 397 5.9839362807 46
"0" "HOUSA00023EGG21" "HOCAN0000054296" "0" "2002" "23070315" "2004" 418 6.0354814325 46
"0" "HOUSA00023EGG21" "HOCAN0000054296" "0" "2002" "23070315" "2004" 378 5.9348941956 46
"0" "HOUSA00023EFG06" "HOCAN0000054296" "0" "2001" "23280344" "2003" 392 5.9712618398 46
"0" "HOCAN0000090560" "HOCAN0000054296" "0" "1999" "23490093" "2001" 330 5.7990926545 46
"0" "HOCAN0000091955" "HOCAN0000054296" "0" "2000" "23490093" "2003" 83 4.4188406078 46
"0" "HOUSA0000600394" "HOCAN0000054296" "0" "1999" "23490093" "2002" 415 6.0282785202 46
"0" "HOCAN0000092261" "HOCAN0000054296" "0" "2000" "31634515" "2003" 330 5.7990926545 46
"1" "HOCAN0000093314" "HOCAN0000054296" "1" "2000" "31634515" "2002" 330 5.7990926545 46
"0" "HOUSA00034MAB07" "HOCAN0000054296" "0" "1999" "34030977" "2002" 298 5.6970934865 46
"0" "HOUSA0000609911" "HOCAN0000054296" "0" "2002" "35104595" "2004" 487 6.1882641231 46
"0" "HOUSA00035SDW79" "HOCAN0000054296" "0" "2000" "35360829" "2003" 330 5.7990926545 46
"0" "HOUSA00035SDV32" "HOCAN0000054296" "0" "1998" "35460100" "2002" 427 6.0567840132 46
"0" "HOUSA0001258400" "HOCAN0000054296" "0" "1999" "35490720" "2005" 334 5.811140993 46
"0" "HOUSA0001258401" "HOCAN0000054296" "0" "1999" "35490720" "2001" 478 6.1696107325 46
"0" "HOUSA0001220850" "HOCAN0000054296" "0" "1999" "35530023" "2004" 408 6.0112671744 46
"0" "HOUSA0000600025" "HOCAN0000054296" "0" "2000" "35560027" "2002" 410 6.0161571597 46
"0" "HOUSA0000600026" "HOCAN0000054296" "0" "2001" "35560027" "2002" 299 5.7004435734 46
"0" "HOUSA0000600026" "HOCAN0000054296" "0" "2001" "35560027" "2003" 494 6.2025355172 46
"0" "HOUSA0000600026" "HOCAN0000054296" "0" "2001" "35560027" "2003" 236 5.463831805 46
"0" "HOUSA0000600027" "HOCAN0000054296" "0" "2000" "35560027" "2003" 330 5.7990926545 46
"0" "HOUSA0000603269" "HOCAN0000054296" "0" "2001" "35560027" "2003" 335 5.8141305318 46
"0" "HOUSA0000603271" "HOCAN0000054296" "0" "2001" "35560027" "2003" 489 6.1923624895 46
"0" "HOUSA0001200335" "HOCAN0000054296" "0" "1997" "35560117" "2001" 304 5.7170277014 46
"0" "HOUSA0000602651" "HOCAN0000054296" "0" "2000" "35600515" "2004" 377 5.9322451874 46
"0" "HOUSA0000602651" "HOCAN0000054296" "0" "2000" "35600515" "2004" 330 5.7990926545 46
"0" "HOUSA0001252965" "HOCAN0000054296" "0" "1998" "35600515" "2001" 387 5.958424693 46
"0" "HOUSA0001264048" "HOCAN0000054296" "0" "1999" "35600515" "2001" 468 6.1484682959 46
"0" "HOUSA0001296491" "HOCAN0000054296" "0" "1999" "35600515" "2001" 368 5.9080829382 46
"0" "HOUSA0000514493" "HOCAN0000054296" "0" "1999" "41220175" "2001" 330 5.7990926545 46
"0" "HOUSA0000611460" "HOCAN0000054296" "0" "2003" "41220175" "2005" 330 5.7990926545 46
"1" "HOUSA0000611460" "HOCAN0000054296" "1" "2003" "41220175" "2005" 304 5.7170277014 46
"0" "HOUSA0000611460" "HOCAN0000054296" "0" "2003" "41220175" "2005" 330 5.7990926545 46
"0" "HOUSA0000611460" "HOCAN0000054296" "0" "2003" "41220175" "2005" 330 5.7990926545 46
"0" "HOUSA0000611460" "HOCAN0000054296" "0" "2003" "41220175" "2005" 362 5.8916442118 46
"0" "HOUSA0000611460" "HOCAN0000054296" "0" "2003" "41220175" "2005" 330 5.7990926545 46
"0" "HOUSA0001315976" "HOCAN0000054296" "0" "2000" "93100339" "2002" 351 5.8607862235 46
"0" "HOUSA00093SRC45" "HOCAN0000054296" "0" "2000" "93240666" "2002" 288 5.6629604801 46
"0" "HOUSA00093SRC27" "HOCAN0000054296" "0" "2000" "93241097" "2002" 273 5.6094717952 46
"0" "HOUSA0000602640" "HOCAN0000054577" "0" "2001" "21050780" "2002" 331 5.8021183754 91
"0" "HOUSA0000602640" "HOCAN0000054577" "0" "2001" "21050780" "2003" 360 5.8861040315 91
"1" "HOUSA0000602641" "HOCAN0000054577" "1" "2001" "21050780" "2002" 509 6.2324480166 91
"0" "HOUSA0000602641" "HOCAN0000054577" "0" "2001" "21050780" "2003" 490 6.1944053911 91
"0" "HOUSA0000604473" "HOCAN0000054577" "0" "2001" "21050780" "2003" 207 5.3327187933 91
"0" "HOUSA00021ZCL31" "HOCAN0000054577" "0" "1999" "21050780" "2001" 359 5.8833223885 91
"0" "HOCAN0000107295" "HOCAN0000054577" "0" "2000" "21180443" "2002" 336 5.81711116 91
"0" "HOUSA0000605961" "HOCAN0000054577" "0" "2001" "21180443" "2003" 344 5.8406416574 91
"0" "HOCAN0000084081" "HOCAN0000054577" "0" "2001" "21180524" "2003" 33 3.4965075615 91
"0" "HOCAN0000091210" "HOCAN0000054577" "0" "1999" "21180524" "2001" 686 6.5308776277 91
"0" "HOUSA0000600215" "HOCAN0000054577" "0" "1999" "21180524" "2002" 311 5.7397929122 91
"0" "HOUSA0000600215" "HOCAN0000054577" "0" "2000" "21180524" "2002" 330 5.7990926545 91
"0" "HOUSA0000608372" "HOCAN0000054577" "0" "2002" "21180524" "2005" 202 5.3082676974 91
"0" "HOUSA0000604032" "HOCAN0000054577" "0" "2001" "23070233" "2003" 112 4.7184988713 91
"0" "HOUSA0000603872" "HOCAN0000054577" "0" "2000" "23280344" "2003" 284 5.6489742382 91
"0" "HOUSA0000603872" "HOCAN0000054577" "0" "2001" "23280344" "2003" 359 5.8833223885 91
"0" "HOUSA0000603872" "HOCAN0000054577" "0" "2001" "23280344" "2003" 26 3.258096538 91
"0" "HOUSA0000603872" "HOCAN0000054577" "0" "2001" "23280344" "2003" 524 6.2614916843 91
"0" "HOUSA0000605187" "HOCAN0000054577" "0" "2001" "23280344" "2003" 284 5.6489742382 91
"0" "HOUSA0000605187" "HOCAN0000054577" "0" "2001" "23280344" "2003" 274 5.6131281064 91
"0" "HOCAN0000071480" "HOCAN0000054577" "0" "2000" "23490093" "2003" 390 5.9661467391 91
"0" "HOCAN0000090560" "HOCAN0000054577" "0" "1999" "23490093" "2001" 330 5.7990926545 91
"0" "HOCAN0000090560" "HOCAN0000054577" "0" "1999" "23490093" "2001" 330 5.7990926545 91
"0" "HOCAN0000090560" "HOCAN0000054577" "0" "1999" "23490093" "2001" 330 5.7990926545 91
"0" "HOCAN0000090560" "HOCAN0000054577" "0" "1999" "23490093" "2001" 330 5.7990926545 91
"0" "HOCAN0000090560" "HOCAN0000054577" "0" "1999" "23490093" "2001" 330 5.7990926545 91
"0" "HOCAN0000105963" "HOCAN0000054577" "0" "1999" "23490093" "2001" 296 5.6903594543 91
"0" "HOCAN0000106390" "HOCAN0000054577" "0" "1998" "23490093" "2002" 330 5.7990926545 91
"0" "HOCAN0000106390" "HOCAN0000054577" "0" "1998" "23490093" "2003" 330 5.7990926545 91
"0" "HOUSA0000602952" "HOCAN0000054577" "0" "2000" "23490093" "2002" 330 5.7990926545 91
"0" "HOUSA0000602952" "HOCAN0000054577" "0" "2000" "23490093" "2003" 42 3.7376696183 91
"0" "HOUSA0000602953" "HOCAN0000054577" "0" "2000" "23490093" "2002" 342 5.8348107371 91
"0" "HOUSA00034MAB07" "HOCAN0000054577" "0" "1999" "34030977" "2002" 378 5.9348941956 91
"0" "HOUSA0000602070" "HOCAN0000054577" "0" "2000" "35231609" "2003" 312 5.7430031878 91
"0" "HOUSA0000602070" "HOCAN0000054577" "0" "2000" "35231609" "2003" 342 5.8348107371 91
"1" "HOUSA0000602071" "HOCAN0000054577" "1" "2000" "35231609" "2003" 317 5.7589017739 91
"3" "HOUSA0000602071" "HOCAN0000054577" "1" "2000" "35231609" "2004" 252 5.5294290875 91
"0" "HOCAN0000070602" "HOCAN0000054577" "0" "1999" "35310605" "2002" 412 6.0210233493 91
"0" "HOUSA0000612838" "HOCAN0000054577" "0" "2002" "35460100" "2004" 330 5.7990926545 91
"0" "HOUSA0001313197" "HOCAN0000054577" "0" "1998" "35460100" "2002" 328 5.7930136084 91
"2" "HOUSA00035SDV32" "HOCAN0000054577" "1" "1998" "35460100" "2002" 650 6.4769723629 91
"0" "HOUSA0000600023" "HOCAN0000054577" "0" "2000" "35560027" "2003" 492 6.1984787165 91
"0" "HOUSA0000600026" "HOCAN0000054577" "0" "2001" "35560027" "2003" 382 5.9454206086 91
"1" "HOUSA0000603269" "HOCAN0000054577" "1" "2001" "35560027" "2003" 299 5.7004435734 91
"0" "HOUSA0001264046" "HOCAN0000054577" "0" "1999" "35600515" "2001" 441 6.0890448754 91
"0" "HOCAN0000080117" "HOCAN0000054577" "0" "1997" "35670495" "2003" 355 5.8721177895 91
"0" "HOUSA0000514428" "HOCAN0000054577" "0" "2000" "41220175" "2002" 330 5.7990926545 91
"0" "HOUSA0000605876" "HOCAN0000054577" "0" "2002" "41220175" "2004" 354 5.8692969131 91
"0" "HOUSA0000605876" "HOCAN0000054577" "0" "2003" "41220175" "2001" 330 5.7990926545 91
"2" "HOUSA0000605876" "HOCAN0000054577" "1" "2004" "41220175" "2001" 330 5.7990926545 91
"0" "HOUSA0000605876" "HOCAN0000054577" "0" "2002" "41220175" "2004" 330 5.7990926545 91
"3" "HOUSA0000605890" "HOCAN0000054577" "1" "2001" "41220175" "2003" 357 5.8777357818 91
"3" "HOUSA0000605890" "HOCAN0000054577" "1" "2001" "41220175" "2004" 525 6.2633982626 91
"6" "HOUSA0000605891" "HOCAN0000054577" "1" "2001" "41220175" "2003" 479 6.1717005974 91
"0" "HOUSA00041WXN58" "HOCAN0000054577" "0" "1999" "41320139" "2001" 330 5.7990926545 91
"0" "HOUSA0001290436" "HOCAN0000054577" "0" "2000" "51030081" "2002" 282 5.6419070709 91
"0" "HOUSA0002077403" "HOCAN0000054577" "0" "2000" "51030081" "2002" 378 5.9348941956 91
"0" "HOUSA0000600363" "HOCAN0000054577" "0" "1999" "93540587" "2002" 614 6.4199949281 91
"0" "HOUSA0000602163" "HOCAN0000054577" "0" "2000" "93540587" "2002" 284 5.6489742382 91
"0" "HOUSA0000602163" "HOCAN0000054577" "0" "2000" "93540587" "2002" 294 5.6835797673 91
"1" "HOUSA0000602163" "HOCAN0000054577" "1" "2000" "93540587" "2002" 317 5.7589017739 91
"0" "HOUSA0000602163" "HOCAN0000054577" "0" "2000" "93540587" "2002" 282 5.6419070709 91
"0" "HOUSA0000602163" "HOCAN0000054577" "0" "2000" "93540587" "2002" 90 4.4998096703 91
"0" "HOUSA0000602163" "HOCAN0000054577" "0" "2000" "93540587" "2002" 476 6.1654178542 91
"0" "HOUSA0000602164" "HOCAN0000054577" "0" "2000" "93540587" "2002" 311 5.7397929122 91
"0" "HOUSA0000602164" "HOCAN0000054577" "0" "2000" "93540587" "2002" 459 6.1290502101 91
"0" "HOUSA0000602164" "HOCAN0000054577" "0" "2000" "93540587" "2002" 301 5.7071102647 91
"0" "HOUSA0000602164" "HOCAN0000054577" "0" "2000" "93540587" "2002" 327 5.7899601709 91
"0" "HOUSA0000602165" "HOCAN0000054577" "0" "2000" "93540587" "2002" 284 5.6489742382 91
"0" "HOUSA0000602165" "HOCAN0000054577" "0" "2000" "93540587" "2002" 349 5.8550719222 91
"0" "HOUSA0000602166" "HOCAN0000054577" "0" "2000" "93540587" "2003" 742 6.6093492432 91
"0" "HOUSA0000602167" "HOCAN0000054577" "0" "2000" "93540587" "2003" 506 6.2265366693 91
"0" "HOUSA0000602167" "HOCAN0000054577" "0" "2000" "93540587" "2003" 378 5.9348941956 91
"0" "HOUSA0000602167" "HOCAN0000054577" "0" "2000" "93540587" "2002" 331 5.8021183754 91
"1" "HOUSA0000602167" "HOCAN0000054577" "1" "2000" "93540587" "2002" 404 6.001414878 91
"0" "HOUSA0000602167" "HOCAN0000054577" "0" "2000" "93540587" "2003" 507 6.2285110036 91
"0" "HOUSA0000602167" "HOCAN0000054577" "0" "2000" "93540587" "2003" 287 5.6594822158 91
"0" "HOUSA0000603873" "HOCAN0000054577" "0" "2001" "93540587" "2003" 297 5.6937321388 91
"0" "HOUSA0000603874" "HOCAN0000054577" "0" "2001" "93540587" "2003" 309 5.7333412769 91
"0" "HOUSA0000603874" "HOCAN0000054577" "0" "2001" "93540587" "2003" 332 5.8051349689 91
"0" "HOUSA0001252877" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"0" "HOUSA0001252882" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"0" "HOUSA0001252896" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"0" "HOUSA0001252897" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"2" "HOUSA0001252902" "HOCAN0000054577" "1" "1999" "93540587" "2001" 985 6.8926416412 91
"0" "HOUSA0001252925" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"0" "HOUSA0001252927" "HOCAN0000054577" "0" "1999" "93540587" "2001" 330 5.7990926545 91
"0" "HOUSA0001252934" "HOCAN0000054577" "0" "1999" "93540587" "2002" 691 6.5381398238 91
"1" "HOUSA0001252936" "HOCAN0000054577" "1" "1999" "93540587" "2001" 956 6.8627579131 91
"0" "HOUSA0001252946" "HOCAN0000054577" "0" "1999" "93540587" "2001" 627 6.4409465406 91
"0" "HOUSA0001258065" "HOCAN0000054577" "0" "2000" "93540587" "2002" 70 4.248495242 91
"0" "HOUSA0001311440" "HOCAN0000054705" "0" "2001" "21180524" "2003" 287 5.6594822158 93
"0" "HOUSA00021ZHF47" "HOCAN0000054705" "0" "2000" "21180524" "2002" 293 5.680172609 154
"0" "HOUSA00023ECR45" "HOCAN0000054705" "0" "1999" "23070233" "2001" 314 5.7493929859 154
"0" "HOUSA00023EEF03" "HOCAN0000054705" "0" "1999" "23070233" "2001" 463 6.1377270541 154
"0" "HOUSA0000618586" "HOCAN0000054705" "0" "2004" "23070315" "2003" 330 5.7990926545 154
"0" "HOUSA00023EFM11" "HOCAN0000054705" "0" "2001" "23070315" "2003" 281 5.6383546693 154
"0" "HOUSA00023EFP03" "HOCAN0000054705" "0" "2002" "23070315" "2004" 288 5.6629604801 154
"0" "HOUSA0000600014" "HOCAN0000054705" "0" "1999" "35560027" "2001" 330 5.7990926545 154
"0" "HOUSA0000600014" "HOCAN0000054705" "0" "1999" "35560027" "2001" 330 5.7990926545 154
"0" "HOUSA0000600015" "HOCAN0000054705" "0" "1999" "35560027" "2001" 280 5.6347896032 154
"0" "HOUSA0000600015" "HOCAN0000054705" "0" "1999" "35560027" "2001" 275 5.6167710977 154
"0" "HOUSA0000600015" "HOCAN0000054705" "0" "1999" "35560027" "2001" 621 6.4313310819 154
"0" "HOUSA0000600016" "HOCAN0000054705" "0" "1999" "35560027" "2001" 302 5.7104270174 154
"0" "HOUSA0000600016" "HOCAN0000054705" "0" "1999" "35560027" "2001" 330 5.7990926545 154
"0" "HOUSA0000600016" "HOCAN0000054705" "0" "2000" "35560027" "2001" 300 5.7037824747 154
"0" "HOUSA0000600016" "HOCAN0000054705" "0" "2000" "35560027" "2001" 296 5.6903594543 154
"0" "HOUSA0000600024" "HOCAN0000054705" "0" "1999" "35560027" "2002" 330 5.7990926545 154
"0" "HOUSA0000600025" "HOCAN0000054705" "0" "2000" "35560027" "2001" 280 5.6347896032 154
"0" "HOUSA0001252957" "HOCAN0000054705" "0" "1998" "35600515" "2001" 412 6.0210233493 154
"1" "HOUSA0001257485" "HOCAN0000054705" "1" "1998" "35600515" "2001" 111 4.7095302013 154
